,date,away_team,away_score,home_team,home_score,year,month,day
37659,2018-2-13,Klein,57.0,Klein Oak,52.0,2018,2,13
37660,2018-2-13,Houston Cypress Woods,61.0,Houston Jersey Village,51.0,2018,2,13
37661,2018-2-13,Katy,78.0,Katy Morton Ranch,83.0,2018,2,13
37662,2018-2-13,Beaumont West,51.0,Deer Park,46.0,2018,2,13
37663,2018-2-13,Fort Bend Dulles,51.0,Fort Bend Travis,44.0,2018,2,13
37664,2018-2-13,Humble,60.0,Conroe Caney Creek,41.0,2018,2,13
37665,2018-2-13,Dayton,80.0,New Caney Porter,91.0,2018,2,13
37666,2018-2-13,Fort Bend Elkins,59.0,Texas City,35.0,2018,2,13
37667,2018-2-13,Houston Cypress Ranch,48.0,Houston Cy-Fair,55.0,2018,2,13
37668,2018-2-13,Houston Cypress Creek,72.0,Houston Langham Creek,42.0,2018,2,13
37669,2018-2-13,Houston Cypress Lakes,70.0,Houston Cypress Falls,86.0,2018,2,13
37670,2018-2-13,Katy,68.0,Katy Taylor,58.0,2018,2,13
37671,2018-2-13,Spring,60.0,Spring DeKaney,71.0,2018,2,13
37672,2018-2-13,Freeport Brazosport,103.0,El Campo,36.0,2018,2,13
37673,2018-2-13,Bellville,33.0,Brookshire Royal,59.0,2018,2,13
37674,2018-2-16,Episcopal,57.0,Houston Kinkaid,60.0,2018,2,16
37675,2018-2-16,Katy,31.0,The Village School,55.0,2018,2,16
37676,2018-2-16,Shepherd,97.0,Goodrich,38.0,2018,2,16
37677,2018-2-16,Houston St. Thomas,53.0,Houston St. Pius X,64.0,2018,2,16
37678,2018-2-17,Humble,54.0,Channelview,58.0,2018,2,17
37679,2018-2-17,Dallas St. Marks,55.0,Houston Kinkaid,48.0,2018,2,17
37680,2018-2-19,Cleveland,78.0,Houston Yates,111.0,2018,2,19
37681,2018-2-19,Liberty,58.0,Houston North Forest,73.0,2018,2,19
37682,2018-2-19,Buna,56.0,Hitchcock,69.0,2018,2,19
37683,2018-2-19,Rockwall,83.0,Conroe Oak Ridge,54.0,2018,2,19
37684,2018-2-19,Longview,43.0,Conroe The Woodlands,56.0,2018,2,19
37685,2018-2-19,Fort Bend Ridge Point,59.0,Katy Tompkins,81.0,2018,2,19
37686,2018-2-19,Houston Cypress Woods,62.0,Houston Sam Houston,86.0,2018,2,19
37687,2018-2-19,Pasadena,49.0,Humble Atascocita,80.0,2018,2,19
37688,2018-2-19,Kirbyville,50.0,La Marque,70.0,2018,2,19
37689,2018-2-19,Baytown Goose Creek Memorial,65.0,Deer Park,74.0,2018,2,19
37690,2018-2-19,Houston Sterling,67.0,Alvin Shadow Creek,92.0,2018,2,19
37691,2018-2-19,Huffman Hargrave,49.0,Houston Scarborough,67.0,2018,2,19
37692,2018-2-20,Rockwall,83.0,Conroe Oak Ridge,54.0,2018,2,20
37693,2018-2-20,Rockwall,64.0,Lufkin,59.0,2018,2,20
37694,2018-2-20,Houston Clear Lake,59.0,KIPP Academy - Houston,53.0,2018,2,20
37695,2018-2-20,Houston North Forest,73.0,Liberty,58.0,2018,2,20
37696,2018-2-20,Houston Madison,92.0,Manvel,71.0,2018,2,20
37697,2018-2-20,Rosenberg Lamar Consolidated,53.0,San Antonio Sam Houston,54.0,2018,2,20
37698,2018-2-20,Houston Lutheran South,73.0,San Antonio Saint Mary's Hall,87.0,2018,2,20
37699,2018-2-20,Houston St. Thomas,69.0,Schertz John Paul II,57.0,2018,2,20
37700,2018-2-20,Houston Bellaire,54.0,Houston Cypress Falls,70.0,2018,2,20
37701,2018-2-20,League City Clear Creek,49.0,Pearland,54.0,2018,2,20
37702,2018-2-20,Port Arthur Memorial,73.0,Mont Belvieu Barbers Hill,54.0,2018,2,20
37703,2018-2-20,Wall,44.0,East Chambers,99.0,2018,2,20
37704,2018-2-20,Conroe,56.0,Longview,43.0,2018,2,20
37705,2018-2-20,Angleton,67.0,San Antonio Jefferson,50.0,2018,2,20
37706,2018-2-20,Richmond Foster,90.0,San Antonio Brackenridge,69.0,2018,2,20
37707,2018-2-20,Bay City,66.0,Needville,52.0,2018,2,20
37708,2018-2-20,Houston Spring,50.0,Spring DeKaney,61.0,2018,2,20
37709,2018-2-20,Rosenberg Terry,70.0,San Antonio Kennedy,54.0,2018,2,20
37710,2018-2-20,San Antonio Christian,41.0,Houston Second Baptist,50.0,2018,2,20
37711,2018-2-20,Palacios,61.0,Universal City Randolph,59.0,2018,2,20
37712,2018-2-20,Spring,62.0,Klein Forest,63.0,2018,2,20
37713,2018-2-20,Klein,80.0,Spring,72.0,2018,2,20
37714,2018-2-20,Houston Memorial,60.0,Houston Eisenhower,71.0,2018,2,20
37715,2018-2-20,Katy,51.0,Fort Bend Bush,69.0,2018,2,20
37716,2018-2-20,Houston Cypress Spring,55.0,Houston Westside,52.0,2018,2,20
37717,2018-2-20,Pasadena,47.0,Galena Park North Shore,56.0,2018,2,20
37718,2018-2-20,Fort Bend Travis,62.0,Katy Morton Ranch,64.0,2018,2,20
37719,2018-2-20,Houston Strake Jesuit,57.0,Fort Bend Hightower,63.0,2018,2,20
37720,2018-2-20,Channelview,59.0,Beaumont West Brook,46.0,2018,2,20
37721,2018-2-20,Hutto,88.0,Huntsville,91.0,2018,2,20
37722,2018-2-20,Leander,64.0,Tomball,45.0,2018,2,20
37723,2018-2-20,North Mesquite,67.0,Conroe Woodlands College Park,71.0,2018,2,20
37724,2018-2-20,Beaumont Ozen,41.0,Crosby,32.0,2018,2,20
37725,2018-2-20,Houston Milby,55.0,Fort Bend Elkins,66.0,2018,2,20
37726,2018-2-20,Beaumont Central,86.0,New Caney Porter,82.0,2018,2,20
37727,2018-2-20,Pflugerville,67.0,Willis,53.0,2018,2,20
37728,2018-2-20,Cedar Park,56.0,Magnolia,72.0,2018,2,20
37729,2018-2-20,Houston Furr,47.0,Texas City,59.0,2018,2,20
37730,2018-2-20,Wharton,69.0,Brookshire Royal,65.0,2018,2,20
37731,2018-2-20,West,32.0,Stafford,35.0,2018,2,20
37732,2018-2-20,Freeport Brazosport,90.0,Bellville,50.0,2018,2,20
37733,2018-2-20,Katy,81.0,Fort Bend Ridge Point,59.0,2018,2,20
37734,2018-2-20,Deer Park,74.0,Baytown Goose Creek Memorial,65.0,2018,2,20
37735,2018-2-20,Houston Sam Houston,86.0,Houston Cypress Woods,62.0,2018,2,20
37736,2018-2-20,Humble,80.0,Pasadena Dobie,49.0,2018,2,20
37737,2018-2-20,Houston Yates,111.0,Cleveland,78.0,2018,2,20
37738,2018-2-20,Boerne,55.0,Sugar Land Logos Preparatory,66.0,2018,2,20
37739,2018-2-20,Alief Hastings,63.0,Houston Clear Lake,70.0,2018,2,20
37740,2018-2-20,Houston Lamar,58.0,Houston Cypress Creek,56.0,2018,2,20
37741,2018-2-20,League City Clear Spring,58.0,Pearland Dawson,65.0,2018,2,20
37742,2018-2-20,Alief Taylor,54.0,Dickinson,52.0,2018,2,20
37743,2018-2-20,Nederland,44.0,Humble,45.0,2018,2,20
37744,2018-2-20,Vanderbilt Industrial,46.0,Marion,66.0,2018,2,20
37745,2018-2-20,Houston Wheatley,58.0,Sour Lake Hardin-Jefferson,65.0,2018,2,20
37746,2018-2-20,East Bernard,63.0,Kountze,102.0,2018,2,20
37747,2018-2-22,Houston Cypress Spring,51.0,Katy Tompkins,53.0,2018,2,22
37748,2018-2-22,West,49.0,Houston Yates,110.0,2018,2,22
37749,2018-2-23,Houston Cristo Rey,49.0,Houston Clear Lake Christian,63.0,2018,2,23
37750,2018-2-23,Round Rock,52.0,Spring DeKaney,70.0,2018,2,23
37751,2018-2-23,Pflugerville,69.0,Houston Eisenhower,77.0,2018,2,23
37752,2018-2-23,Fort Bend Hightower,45.0,Houston Cypress Falls,62.0,2018,2,23
37753,2018-2-23,Waco,73.0,Huntsville,51.0,2018,2,23
37754,2018-2-23,Texas City,53.0,Humble,65.0,2018,2,23
37755,2018-2-23,Boerne,42.0,Richmond Foster,51.0,2018,2,23
37756,2018-2-23,Houston North Forest,54.0,Silsbee,84.0,2018,2,23
37757,2018-2-23,Freeport Brazosport,90.0,Hondo,39.0,2018,2,23
37758,2018-2-23,Dallas Jesuit,76.0,Conroe Woodlands College Park,55.0,2018,2,23
37759,2018-2-23,Galena Park,59.0,Houston Clear Lake,61.0,2018,2,23
37760,2018-2-23,Pearland,40.0,Deer Park,46.0,2018,2,23
37761,2018-2-23,Katy,71.0,Houston Sam Houston,78.0,2018,2,23
37762,2018-2-23,Channelview,35.0,Pearland,63.0,2018,2,23
37763,2018-2-23,Beaumont Ozen,55.0,Houston Madison,59.0,2018,2,23
37764,2018-2-23,Beaumont Central,62.0,Fort Bend Elkins,87.0,2018,2,23
37765,2018-2-23,WhitehouseClass 5A Second round,49.0,Magnolia,44.0,2018,2,23
37766,2018-2-23,Port Arthur Memorial,64.0,Alvin Shadow Creek,57.0,2018,2,23
37767,2018-2-23,San Antonio Alamo Heights,60.0,Angleton,56.0,2018,2,23
37768,2018-2-23,Wimberley,51.0,Stafford,50.0,2018,2,23
37769,2018-2-23,Crockett,38.0,La Marque,58.0,2018,2,23
37770,2018-2-23,Coldspring-Oakhurst,73.0,Hitchcock,84.0,2018,2,23
37771,2018-2-23,Bay City,51.0,Fredericksburg,82.0,2018,2,23
37772,2018-2-23,Palacios,71.0,San Antonio Cole,79.0,2018,2,23
37773,2018-2-23,Klein,64.0,Pflugerville,65.0,2018,2,23
37774,2018-2-23,Houston Lamar,52.0,Fort Bend Bush,73.0,2018,2,23
37775,2018-2-23,Shepherd,32.0,Houston Scarborough,50.0,2018,2,23
37776,2018-2-23,Round Rock,64.0,Klein Forest,68.0,2018,2,23
37777,2018-2-23,Richards,62.0,Conroe The Woodlands,58.0,2018,2,23
37778,2018-2-23,Alief Taylor,52.0,Humble Atascocita,48.0,2018,2,23
37779,2018-2-23,Dripping Spring,51.0,Rosenberg Terry,54.0,2018,2,23
37780,2018-2-23,Boerne,52.0,Wharton,42.0,2018,2,23
37781,2018-2-23,The Village School,41.0,San Antonio Central Catholic,58.0,2018,2,23
37782,2018-2-24,Houston St. Pius X,48.0,Dallas Bishop Lynch,44.0,2018,2,24
37783,2018-2-24,Houston West,81.0,San Antonio Saint Mary's Hall,86.0,2018,2,24
37784,2018-2-26,Sour Lake Hardin,56.0,Houston Yates,114.0,2018,2,26
37785,2018-2-26,Klein,72.0,Spring DeKaney,73.0,2018,2,26
37786,2018-2-26,Katy,61.0,Fort Bend Bush,59.0,2018,2,26
37787,2018-2-27,Houston Cypress Falls,64.0,Houston Sam Houston,65.0,2018,2,27
37788,2018-2-27,Pflugerville,50.0,Houston Eisenhower,56.0,2018,2,27
37789,2018-2-27,Houston Clear Lake,61.0,Deer Park,75.0,2018,2,27
37790,2018-2-27,Alief Taylor,46.0,Pearland,44.0,2018,2,27
37791,2018-2-27,Fort Bend Elkins,84.0,Houston Madison,61.0,2018,2,27
37792,2018-2-27,Austin Johnson,64.0,Richmond Foster,42.0,2018,2,27
37793,2018-2-27,San Antonio Alamo Heights,62.0,Rosenberg Terry,61.0,2018,2,27
37794,2018-2-27,Liberty,89.0,Navasota,73.0,2018,2,27
37795,2018-2-27,Silsbee,99.0,Houston Scarborough,76.0,2018,2,27
37796,2018-2-27,Fredericksburg,40.0,Freeport Brazosport,75.0,2018,2,27
37797,2018-2-27,East Chambers,62.0,La Marque,59.0,2018,2,27
37798,2018-2-27,Kountze,74.0,Hitchcock,72.0,2018,2,27
37799,2018-2-27,Port Arthur Memorial,67.0,Humble,56.0,2018,2,27
37800,2018-3-01,Houston Cristo Rey,35.0,Houston Cypress Christian,49.0,2018,3,1
37801,2018-3-01,Central Christian,47.0,Tyler Kings Academy,62.0,2018,3,1
37802,2018-3-01,Houston Second Baptist,77.0,San Antonio Saint Mary's Hall,71.0,2018,3,1
37803,2018-3-02,Bryan,63.0,Fort Bend Elkins,73.0,2018,3,2
37804,2018-3-02,Dallas Jesuit,50.0,Spring DeKaney,47.0,2018,3,2
37805,2018-3-02,Deer Park,50.0,Katy Tompkins,97.0,2018,3,2
37806,2018-3-02,Liberty,68.0,Houston Yates,94.0,2018,3,2
37807,2018-3-02,South Garland,78.0,Houston Eisenhower,70.0,2018,3,2
37808,2018-3-02,Alief Taylor,58.0,Houston Sam Houston,56.0,2018,3,2
37809,2018-3-02,Somerset,46.0,Freeport Brazosport,41.0,2018,3,2
37810,2018-3-03,Silsbee,120.0,Houston Yates,103.0,2018,3,3
37811,2018-3-03,Port Arthur Memorial,67.0,Fort Bend Elkins,58.0,2018,3,3
37812,2018-3-03,Alief Taylor,43.0,Katy Tompkins,60.0,2018,3,3
37813,2018-3-09,South Garland,76.0,Katy Tompkins,80.0,2018,3,9
37814,2018-10-30,San Antonio FEAST,76.0,San Antonio TMI,27.0,2018,10,30
37815,2018-11-02,San Antonio Central Catholic,84.0,Laredo St. Augustine,52.0,2018,11,2
37816,2018-11-02,Houston West,86.0,San Antonio Saint Mary's Hall,77.0,2018,11,2
37817,2018-11-02,San Antonio Antonian,55.0,Corpus Christi Incarnate Word,29.0,2018,11,2
37818,2018-11-03,Houston St. Pius X,78.0,San Antonio Saint Mary's Hall,69.0,2018,11,3
37819,2018-11-03,Houston Second Baptist,45.0,San Antonio Saint Mary's Hall,105.0,2018,11,3
37820,2018-11-03,San Antonio Central Catholic,59.0,Tomball Concordia Lutheran,77.0,2018,11,3
37821,2018-11-03,San Antonio Antonian,63.0,Houston Westbury Christian,76.0,2018,11,3
37822,2018-11-03,Houston West,70.0,San Antonio Central Catholic,63.0,2018,11,3
37823,2018-11-03,San Antonio Antonian,76.0,Houston St. Pius X,63.0,2018,11,3
37824,2018-11-06,San Antonio TMI,59.0,San Antonio Jubilee Academy,68.0,2018,11,6
37825,2018-11-06,San Antonio Sunnybrook,75.0,San Antonio KIPP UPREP,73.0,2018,11,6
37826,2018-11-06,Austin Regents,72.0,San Antonio Antonian,69.0,2018,11,6
37827,2018-11-06,San Antonio FEAST,75.0,San Antonio Saint Mary's Hall,107.0,2018,11,6
37828,2018-11-08,San Antonio Lutheran,76.0,Austin San Juan Diego,35.0,2018,11,8
37829,2018-11-09,Humble,55.0,Houston Jersey Village,61.0,2018,11,9
37830,2018-11-09,Fort Bend Austin,58.0,Clute Brazoswood,64.0,2018,11,9
37831,2018-11-09,Alief Elsik,70.0,Conroe The Woodlands,75.0,2018,11,9
37832,2018-11-09,Houston Cristo Rey,8.0,The Village School,74.0,2018,11,9
37833,2018-11-09,San Antonio Southwest,34.0,San Antonio Stevens,52.0,2018,11,9
37834,2018-11-09,San Antonio Cornerstone,41.0,Kerrville Tivy,58.0,2018,11,9
37835,2018-11-09,Somerset,54.0,Lytle,86.0,2018,11,9
37836,2018-11-09,Hondo,82.0,San Antonio St. Anthony,65.0,2018,11,9
37837,2018-11-09,San Antonio O'Connor,78.0,San Antonio East Central,74.0,2018,11,9
37838,2018-11-09,Laredo Nixon,86.0,San Antonio Madison,64.0,2018,11,9
37839,2018-11-09,Uvalde,25.0,Eagle Pass,109.0,2018,11,9
37840,2018-11-09,San Antonio Kennedy,66.0,San Antonio Marshall,77.0,2018,11,9
37841,2018-11-10,La Vernia,67.0,Canyon Lake,64.0,2018,11,10
37842,2018-11-10,Killeen,82.0,San Antonio Wagner,67.0,2018,11,10
37843,2018-11-10,Pleasanton,61.0,Beeville Jones,42.0,2018,11,10
37844,2018-11-10,San Antonio Christian,25.0,San Antonio Veterans Memorial,61.0,2018,11,10
37845,2018-11-10,San Antonio Legacy Christian,61.0,San Antonio Saint Mary's Hall,83.0,2018,11,10
37846,2018-11-10,San Antonio Southside,52.0,Hutto,67.0,2018,11,10
37847,2018-11-10,San Antonio Stacey,38.0,San Antonio TMI,52.0,2018,11,10
37848,2018-11-10,New Braunfels,57.0,San Antonio Central Catholic,66.0,2018,11,10
37849,2018-11-10,San Antonio Southwest,55.0,San Antonio Memorial,51.0,2018,11,10
37850,2018-11-10,San Antonio Antonian,67.0,Smithson Valley,66.0,2018,11,10
37851,2018-11-10,San Antonio Kennedy,70.0,San Marcos,67.0,2018,11,10
37852,2018-11-10,Schertz Clemens,67.0,Austin Vandegrift,69.0,2018,11,10
37853,2018-11-12,San Antonio Holmes,37.0,San Antonio MacArthur,39.0,2018,11,12
37854,2018-11-12,San Antonio LEE,47.0,San Antonio Jay,56.0,2018,11,12
37855,2018-11-12,San Antonio Johnson,58.0,San Antonio Brandeis,53.0,2018,11,12
37856,2018-11-12,San Antonio Jubilee Academy,60.0,San Antonio Legacy Christian,66.0,2018,11,12
37857,2018-11-12,San Antonio Marshall,85.0,San Antonio Reagan,70.0,2018,11,12
37858,2018-11-12,Boerne,76.0,San Antonio Harlan,58.0,2018,11,12
37859,2018-11-12,Converse Judson,68.0,San Antonio Wagner,80.0,2018,11,12
37860,2018-11-12,San Antonio Madison,48.0,San Antonio O'Connor,61.0,2018,11,12
37861,2018-11-12,Cibolo Steele,62.0,San Antonio Warren,63.0,2018,11,12
37862,2018-11-12,San Antonio Clark,51.0,San Antonio Churchill,60.0,2018,11,12
37863,2018-11-13,Klein,60.0,Magnolia,64.0,2018,11,13
37864,2018-11-13,Alief Hastings,74.0,Houston Langham Creek,68.0,2018,11,13
37865,2018-11-13,Houston Chavez,57.0,Fort Bend Dulles,60.0,2018,11,13
37866,2018-11-13,Richmond Foster,56.0,Fort Bend Austin,39.0,2018,11,13
37867,2018-11-13,Pearland,51.0,Katy Tompkins,52.0,2018,11,13
37868,2018-11-13,Houston MacArthur,38.0,Humble Kingwood Park,40.0,2018,11,13
37869,2018-11-13,Fort Bend Ridge Point,77.0,Fort Bend Marshall,66.0,2018,11,13
37870,2018-11-13,Klein,62.0,Alvin Shadow Creek,67.0,2018,11,13
37871,2018-11-13,Huntsville,67.0,Conroe Oak Ridge,63.0,2018,11,13
37872,2018-11-13,Humble,71.0,Spring Westfield,58.0,2018,11,13
37873,2018-11-13,Santa Fe,37.0,Mont Belvieu Barbers Hill,85.0,2018,11,13
37874,2018-11-13,Montgomery,65.0,Deer Park,76.0,2018,11,13
37875,2018-11-13,Houston Northside,44.0,Houston Furr,58.0,2018,11,13
37876,2018-11-13,Victoria East,38.0,Bay City,53.0,2018,11,13
37877,2018-11-13,Katy,33.0,Houston Cy-Fair,46.0,2018,11,13
37878,2018-11-13,Conroe,58.0,Magnolia West,72.0,2018,11,13
37879,2018-11-13,Alief Elsik,58.0,Katy Morton Ranch,88.0,2018,11,13
37880,2018-11-13,Conroe,60.0,Spring DeKaney,56.0,2018,11,13
37881,2018-11-13,La Marque,82.0,Fort Bend Hightower,90.0,2018,11,13
37882,2018-11-13,San Antonio East Central,68.0,San Antonio Brennan,69.0,2018,11,13
37883,2018-11-13,San Antonio Fox Tech,48.0,Cuero,62.0,2018,11,13
37884,2018-11-13,Lago Vista,47.0,Fredericksburg,73.0,2018,11,13
37885,2018-11-13,San Antonio Taft,72.0,San Antonio Lanier,64.0,2018,11,13
37886,2018-11-13,South San Antonio,67.0,San Antonio McCollum,43.0,2018,11,13
37887,2018-11-13,San Antonio Burbank,36.0,San Antonio Harlandale,52.0,2018,11,13
37888,2018-11-13,San Antonio Central Catholic,61.0,Medina Valley,62.0,2018,11,13
37889,2018-11-13,San Antonio Memorial,45.0,San Antonio Brackenridge,67.0,2018,11,13
37890,2018-11-13,Killeen,51.0,Kerrville Tivy,63.0,2018,11,13
37891,2018-11-13,San Antonio Kennedy,52.0,San Antonio Alamo Heights,62.0,2018,11,13
37892,2018-11-13,San Antonio Cornerstone,65.0,San Antonio Saint Mary's Hall,76.0,2018,11,13
37893,2018-11-13,Bandera,52.0,San Antonio Veterans Memorial,47.0,2018,11,13
37894,2018-11-13,San Antonio Sunnybrook,87.0,San Antonio Southside,71.0,2018,11,13
37895,2018-11-13,Wimberley,52.0,Floresville,61.0,2018,11,13
37896,2018-11-13,San Antonio Southwest,44.0,New Braunfels,67.0,2018,11,13
37897,2018-11-13,San Marcos,47.0,San Antonio Southwest,61.0,2018,11,13
37898,2018-11-13,Canyon,70.0,Blanco,74.0,2018,11,13
37899,2018-11-13,San Antonio St. Anthony,50.0,San Antonio Cole,81.0,2018,11,13
37900,2018-11-13,Boerne,48.0,Hondo,86.0,2018,11,13
37901,2018-11-13,Smithson Valley,56.0,San Antonio Stevens,62.0,2018,11,13
37902,2018-11-13,San Antonio Sam Houston,63.0,San Antonio Antonian,56.0,2018,11,13
37903,2018-11-13,San Antonio Highlands,58.0,San Antonio Christian,54.0,2018,11,13
37904,2018-11-13,San Antonio Stacey,75.0,San Antonio Lutheran,81.0,2018,11,13
37905,2018-11-13,Seguin,53.0,San Antonio Edison,67.0,2018,11,13
37906,2018-11-13,San Antonio TMI,61.0,Lytle,69.0,2018,11,13
37907,2018-11-13,Pleasanton,59.0,Boerne,55.0,2018,11,13
37908,2018-11-13,Schertz Clemens,63.0,San Antonio Roosevelt,66.0,2018,11,13
37909,2018-11-13,New Braunfels,64.0,San Antonio Jefferson,63.0,2018,11,13
37910,2018-11-14,Natalia,44.0,Comfort,82.0,2018,11,14
37911,2018-11-15,El Paso Hanks,50.0,San Antonio Brandeis,70.0,2018,11,15
37912,2018-11-15,San Antonio TMI,33.0,Lipan,56.0,2018,11,15
37913,2018-11-15,San Antonio TMI,49.0,Sinton,58.0,2018,11,15
37914,2018-11-15,Fort Bend Hightower,75.0,Converse Judson,77.0,2018,11,15
37915,2018-11-15,Klein,40.0,San Antonio Marshall,34.0,2018,11,15
37916,2018-11-15,San Antonio Jay,56.0,San Antonio Harlandale,66.0,2018,11,15
37917,2018-11-15,Boerne,37.0,San Antonio McCollum,34.0,2018,11,15
37918,2018-11-15,San Antonio Christian,36.0,San Antonio Southside,64.0,2018,11,15
37919,2018-11-15,San Antonio Burbank,57.0,San Antonio Southwest,53.0,2018,11,15
37920,2018-11-15,Floresville,86.0,San Antonio Highlands,88.0,2018,11,15
37921,2018-11-15,Keller Timber Creek,54.0,Pasadena,35.0,2018,11,15
37922,2018-11-15,Angleton,53.0,Pasadena Rayburn,45.0,2018,11,15
37923,2018-11-15,Friendswood,46.0,Deer Park,41.0,2018,11,15
37924,2018-11-15,Houston Langham Creek,71.0,Pasadena South Houston,60.0,2018,11,15
37925,2018-11-15,Fort Bend Ridge Point,65.0,Pasadena Dobie,60.0,2018,11,15
37926,2018-11-15,Houston Jersey Village,64.0,Magnolia West,58.0,2018,11,15
37927,2018-11-15,Manvel,61.0,Dickinson,79.0,2018,11,15
37928,2018-11-15,Wall,37.0,Humble Kingwood Park,25.0,2018,11,15
37929,2018-11-15,Crosby,43.0,Pasadena Dobie,64.0,2018,11,15
37930,2018-11-15,Houston Chavez,32.0,Deer Park,54.0,2018,11,15
37931,2018-11-15,League City Clear Falls,41.0,Pasadena,43.0,2018,11,15
37932,2018-11-15,Alvin,31.0,Pasadena South Houston,27.0,2018,11,15
37933,2018-11-15,Houston Memorial,57.0,Katy Cinco Ranch,90.0,2018,11,15
37934,2018-11-15,Houston Jersey Village,51.0,Klein Cain,41.0,2018,11,15
37935,2018-11-15,Mansfield,59.0,Dickinson,28.0,2018,11,15
37936,2018-11-15,Humble,48.0,Baytown Sterling,55.0,2018,11,15
37937,2018-11-15,Willis,48.0,Humble Kingwood Park,45.0,2018,11,15
37938,2018-11-15,Conroe,53.0,Alief Taylor,46.0,2018,11,15
37939,2018-11-15,Houston Cypress Falls,51.0,Bryan,69.0,2018,11,15
37940,2018-11-15,Angleton,68.0,La Porte,48.0,2018,11,15
37941,2018-11-15,Houston Sam Houston,49.0,Pearland,44.0,2018,11,15
37942,2018-11-15,Mansfield,74.0,Klein Oak,36.0,2018,11,15
37943,2018-11-15,HCYA North,57.0,Houston Lutheran North,47.0,2018,11,15
37944,2018-11-15,Conroe,74.0,Magnolia Legacy Prep,60.0,2018,11,15
37945,2018-11-15,La Porte,44.0,Pasadena Rayburn,69.0,2018,11,15
37946,2018-11-15,Houston West,45.0,Houston St. Thomas,55.0,2018,11,15
37947,2018-11-15,San Antonio Memorial,57.0,San Antonio Lanier,65.0,2018,11,15
37948,2018-11-15,Boerne,70.0,San Antonio Brackenridge,71.0,2018,11,15
37949,2018-11-15,San Antonio St. Anthony,24.0,San Antonio Jay,59.0,2018,11,15
37950,2018-11-15,San Antonio Southwest,57.0,Boerne,63.0,2018,11,15
37951,2018-11-15,San Antonio Holmes,36.0,Kerrville Tivy,43.0,2018,11,15
37952,2018-11-15,San Antonio Veterans Memorial,53.0,San Antonio Edison,49.0,2018,11,15
37953,2018-11-15,Huntsville,57.0,San Antonio O'Connor,79.0,2018,11,15
37954,2018-11-15,North Crowley,70.0,Converse Judson,49.0,2018,11,15
37955,2018-11-15,Houston Cypress Christian,56.0,Boerne Geneva,34.0,2018,11,15
37956,2018-11-15,San Antonio FEAST,60.0,San Antonio Taft,76.0,2018,11,15
37957,2018-11-15,San Antonio KIPP UPREP,58.0,San Antonio Memorial,64.0,2018,11,15
37958,2018-11-15,San Antonio Memorial,69.0,San Antonio Sunnybrook,65.0,2018,11,15
37959,2018-11-15,San Antonio Christian,67.0,Laredo St. Augustine,35.0,2018,11,15
37960,2018-11-15,San Antonio St. Anthony,30.0,San Antonio Harlandale,68.0,2018,11,15
37961,2018-11-15,San Antonio Southwest,51.0,San Antonio McCollum,52.0,2018,11,15
37962,2018-11-15,San Antonio Sunnybrook,54.0,San Antonio Johnson,55.0,2018,11,15
37963,2018-11-15,Houston Christian,74.0,San Antonio Brennan,59.0,2018,11,15
37964,2018-11-15,Katy,52.0,San Antonio Clark,39.0,2018,11,15
37965,2018-11-15,Houston Second Baptist,77.0,San Antonio Kennedy,56.0,2018,11,15
37966,2018-11-15,San Antonio Reagan,37.0,Plano West,48.0,2018,11,15
37967,2018-11-15,Laredo Martin,42.0,San Antonio MacArthur,58.0,2018,11,15
37968,2018-11-15,San Antonio Madison,43.0,San Antonio Harlan,48.0,2018,11,15
37969,2018-11-15,Lewisville,48.0,San Antonio Central Catholic,51.0,2018,11,15
37970,2018-11-15,San Antonio Burbank,70.0,Floresville,78.0,2018,11,15
37971,2018-11-15,San Antonio Southwest,51.0,San Antonio Highlands,61.0,2018,11,15
37972,2018-11-15,Tomball,71.0,San Antonio Roosevelt,58.0,2018,11,15
37973,2018-11-15,Austin Regents,62.0,San Antonio Saint Mary's Hall,81.0,2018,11,15
37974,2018-11-15,Mont Belvieu Barbers Hill,75.0,San Antonio LEE,53.0,2018,11,15
37975,2018-11-15,San Antonio Brackenridge,80.0,San Antonio Jubilee Academy,77.0,2018,11,15
37976,2018-11-15,San Antonio Warren,53.0,San Antonio Churchill,28.0,2018,11,15
